"id","generation","time_period","primary_console","game_media","price","id-2","first_name","last_name","designation","age","salary","unit"
574,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",574,"SHELLEY","AMODEO","Analyst",24,41380,"Management"
575,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",575,"MOISES","AHLBERG","Senior Analyst",27,53406,"Web"
576,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",576,"DOMINICK","AFSHARI","Analyst",23,41662,"IT"
577,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",577,"FLORENTINO","ALLABAND","Analyst",24,41955,"Management"
578,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",578,"JOHNIE","ALBARES","Analyst",23,45323,"Web"
579,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",579,"GREGG","ADER","Associate",28,90201,"IT"
580,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",580,"BORIS","ALBIN","Analyst",21,40222,"Web"
581,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",581,"LEIGH","ALLERTON","Analyst",23,43247,"Finance"
582,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",582,"FRANCISCA","ANDROLEWICZ","Senior Analyst",25,62673,"Operations"
583,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",583,"RUSS","ALAVI","Senior Analyst",28,69306,"Web"
584,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",584,"SANTA","ARMENGOL","Analyst",23,48462,"Finance"
585,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",585,"MICHELE","ALVARADO","Senior Analyst",27,54643,"Marketing"
586,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",586,"OLLIE","ANDRADES","Senior Analyst",28,57182,"Management"
587,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",587,"ALEXANDRIA","ANTENUCCI","Analyst",21,49395,"Management"
588,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",588,"LUCY","AMADI","Senior Analyst",28,60348,"Management"
589,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",589,"ALLEN","ABELN","Associate",32,72626,"Marketing"
590,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",590,"LETITIA","ARBOLEDA","Analyst",25,43751,"IT"
591,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",591,"LEONA","AMELA","Senior Analyst",28,65607,"Management"
592,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",592,"VERN","AID","Analyst",23,40183,"IT"
593,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",593,"RITA","ALTIDOR","Analyst",25,47609,"IT"
594,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",594,"JAKE","ADKISSON","Analyst",21,45896,"IT"
595,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",595,"BOBBI","ANLIKER","Analyst",24,40486,"Finance"
596,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",596,"DEMETRIA","ARECHIGA","Analyst",25,46808,"Web"
597,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",597,"GAYLE","ALLES","Associate",28,96535,"Management"
598,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",598,"DEXTER","AESCHBACHER","Analyst",22,44762,"Web"
599,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",599,"CORRINE","ANTENOR","Analyst",21,48839,"Finance"
600,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",600,"CLEO","ANGELO","Analyst",22,43397,"Web"
601,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",601,"SUNG","ALEXAKIS","Analyst",23,49611,"Management"
602,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",602,"BETTINA","ARMOUT","Senior Analyst",26,67051,"Web"
603,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",603,"ROSEMARY","AMACHER","Associate",31,93516,"Operations"
604,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",604,"JIMMIE","ANIOL","Analyst",21,44181,"Web"
605,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",605,"ANDREA","ALTAMIRANO","Manager",33,100471,"Web"
606,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",606,"DESSIE","ARCHIOPOLI","Senior Analyst",27,69383,"Management"
607,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",607,"SERENA","ANTINORE","Analyst",22,43132,"IT"
608,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",608,"DIANNE","AMEJORADO","Analyst",25,40403,"Marketing"
609,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",609,"GRADY","AEGERTER","Analyst",21,43239,"Finance"
610,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",610,"WALDO","ALEXANIAN","Analyst",22,42943,"Web"
611,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",611,"LANA","ANDERHOLM","Analyst",23,41664,"Operations"
612,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",612,"THAD","ALBERS","Senior Analyst",26,63290,"Marketing"
613,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",613,"BYRON","ACKER","Analyst",24,47598,"Marketing"
614,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",614,"DEBORA","ANGELA","Analyst",24,45447,"IT"
615,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",615,"SCOT","AILIFF","Analyst",23,42213,"Web"
616,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",616,"MAYNARD","AILEY","Analyst",21,44397,"IT"
617,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",617,"MINA","ARCIBA","Analyst",21,48801,"Finance"
618,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",618,"RANDELL","ALBARADO","Analyst",25,47532,"Marketing"
619,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",619,"PERRY","ACKLAND","Senior Manager",37,184143,"IT"
620,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",620,"CHANG","ALEFF","Manager",35,124154,"IT"
621,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",621,"HORACE","ADAMSKY","Analyst",25,40786,"IT"
622,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",622,"JESSIE","ACEBEDO","Analyst",23,47080,"Operations"
623,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",623,"MADONNA","ARIZA","Analyst",25,46572,"Web"
624,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",624,"ERLINDA","ARKELL","Analyst",24,42066,"Management"
625,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",625,"RUTHIE","ANSLOAN","Associate",32,72598,"Web"
626,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",626,"COLETTE","APILADO","Analyst",22,46506,"Web"
627,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",627,"HERMINIA","ARCANO","Analyst",24,44733,"Management"
628,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",628,"RODRICK","ALBRIGHT","Senior Analyst",26,53390,"Marketing"
629,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",629,"NATHAN","ABELE","Analyst",22,46227,"IT"
630,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",630,"JENIFER","ANESI","Analyst",23,46207,"IT"
631,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",631,"ELLIS","ADLER","Senior Analyst",28,62243,"Web"
632,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",632,"CHESTER","ABUBAKR","Analyst",23,48479,"Operations"
633,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",633,"ELVIN","AHARON","Analyst",23,48364,"Finance"
634,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",634,"ELDA","ARCINO","Analyst",25,46564,"Operations"
635,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",635,"HERIBERTO","AIMBEZ","Analyst",21,48001,"Operations"
636,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",636,"WAYNE","ABDELAL","Senior Analyst",25,55001,"Operations"
637,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",637,"MAUDE","ANESHANSLEY","Analyst",24,49901,"Management"
638,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",638,"REY","ALLOCCO","Senior Analyst",25,65919,"Marketing"
639,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",639,"MARTIN","ABDOU","Senior Analyst",25,61353,"IT"
640,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",640,"KEISHA","ANGIS","Analyst",25,49321,"Marketing"
641,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",641,"JEFFERY","ABEND","Associate",31,93715,"Web"
642,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",642,"ROMEO","AINSLEY","Analyst",23,41052,"IT"
643,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",643,"JOSUE","AKRAM","Analyst",24,46907,"IT"
644,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",644,"ADA","AMEZAGA","Analyst",22,45518,"Web"
645,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",645,"FREDA","ANASTAS","Analyst",23,43894,"Web"
646,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",646,"MOSES","AFANADOR","Analyst",25,48355,"IT"
647,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",647,"DYLAN","AGRELA","Analyst",22,47759,"Management"
648,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",648,"MYRNA","ANDREADIS","Analyst",25,40105,"Marketing"
649,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",649,"ELEANOR","ALVA","Senior Analyst",26,60014,"Operations"
650,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",650,"PATRICIA","ALLYN","Analyst",21,44848,"Finance"
651,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",651,"ROSARIO","ALEJOS","Analyst",22,45103,"Finance"
652,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",652,"MAYRA","ANGLES","Associate",32,81191,"Finance"
653,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",653,"SUZANNE","ALVARA","Analyst",22,45025,"Marketing"
654,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",654,"ARNULFO","ALBERO","Analyst",21,41943,"Finance"
655,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",655,"BEULAH","AMONETTE","Senior Analyst",27,50393,"Management"
656,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",656,"LORAINE","ANTMAN","Analyst",22,42003,"Web"
657,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",657,"CHAD","ABERCOMBIE","Analyst",22,42041,"IT"
658,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",658,"BEVERLEY","ARCADIPANE","Analyst",25,44015,"IT"
659,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",659,"CLIFFORD","ABLES","Manager",32,140916,"Marketing"
660,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",660,"DEVON","AGUERO","Analyst",22,46173,"Web"
661,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",661,"SCOTT","ABAJA","Analyst",23,41701,"Web"
662,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",662,"MIKEL","ALFARO","Analyst",24,47465,"Marketing"
663,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",663,"DORRIS","ARLINGTON","Analyst",21,43986,"IT"
664,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",664,"SHEENA","ANGSTADT","Analyst",24,49670,"Management"
665,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",665,"ELSIE","ALY","Senior Manager",35,153111,"Operations"
666,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",666,"DARWIN","AGULIAR","Analyst",23,47408,"Finance"
667,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",667,"SYDNEY","ALBERT","Analyst",23,47629,"Management"
668,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",668,"SOPHIA","ANAYA","Senior Analyst",28,68884,"Operations"
669,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",669,"LYNDA","AMIRAULT","Analyst",24,49849,"Web"
670,"Fifth","1993-2001","Sega Saturn","Optical media"," $399.99 ",670,"JOEY","ACQUAVIVA","Senior Analyst",25,68785,"IT"
671,"Fifth","1993-2002","Sony PlayStation","Optical Meda"," $299.99 ",671,"BRIDGETT","ARAGUNDI","Analyst",21,48102,"Finance"
672,"Fifth","1993-2003","Game Boy Color","Game Cartridges"," $69.99 ",672,"TYREE","ALEXOPOULOS","Analyst",23,44610,"Operations"
673,"Fifth","1993-2004","Nintendo 64","Game Cartridges"," $199.99 ",673,"MARTINA","ANKNEY","Analyst",25,46659,"Finance"
674,"Sixth","1998-2006","Sega Dreamcast","Optical media"," $199.99 ",674,"CRISTOBAL","ALLBRIGHT","Analyst",21,47781,"IT"
675,"Sixth","1998-2007","Sony PlayStation 2","Optical media"," $299.99 ",675,"SUE","ALWINE","Analyst",25,49942,"Operations"
676,"Sixth","1998-2008","Nintendo GameCube","Optical media"," $199.99 ",676,"ROSALIND","ANGOLO","Manager",35,148606,"Web"
677,"Sixth","1998-2009","Game Boy Advance","Game Cartridges"," $99.99 ",677,"NOREEN","ANTONELLO","Manager",33,110885,"Web"
678,"Sixth","1998-2010","Microsoft Xbox","Optical media"," $299.99 ",678,"KELLY","ACEVEDA","Analyst",22,45019,"Web"
679,"Seventh","2004-2014","Microsoft Xbox 360","Optical media, digital distribution"," $399.99 ",679,"BRITT","ALLENSWORTH","Analyst",22,41378,"Marketing"
680,"Seventh","2004-2015","Sony PlayStation 3","Optical media, digital distribution"," $599.99 ",680,"JEANETTE","ALWANG","Analyst",21,42327,"Management"
681,"Seventh","2004-2016","Nintendo DS","Game Cartridges, Digital distribution"," $149.99 ",681,"SAUL","AFFELD","Senior Analyst",28,68446,"Management"
682,"Seventh","2004-2017","Playstation Portable","Optical media, digital distribution"," $249.99 ",682,"LONNY","ALLEBACH","Analyst",23,47764,"IT"
683,"Seventh","2004-2018","Nintendo Wii","Optical media, digital distribution"," $249.99 ",683,"COLLIN","AKERLEY","Analyst",21,49905,"Finance"
684,"Eighth","2011-Present","Nintendo Wii U","Optical media, digital distribution"," $299.99 ",684,"NUMBERS","AKIMSEU","Director",45,253284,"IT"
685,"Eighth","2011-Present","Sony PlayStation 4","Optical media, digital distribution"," $399.99 ",685,"TAMMIE","ANDREASEN","Analyst",22,49703,"Operations"
686,"Eighth","2011-Present","Microsoft Xbox One","Optical media, digital distribution"," $499.99 ",686,"CATHLEEN","ANHALT","Analyst",23,48049,"Operations"
687,"Eighth","2011-Present","Nintendo 3DS","Game cartridges. Digital Distribution"," $249.99 ",687,"FELICIA","AMELING","Analyst",25,43428,"Management"
688,"Eighth","2011-Present","Playstation Vita","Optical media, digital distribution"," $299.99 ",688,"ALEJANDRO","ACOSTO","Senior Manager",35,185221,"Operations"
689,"Eighth","2011-Present","Nintendo Switch","Game cartridges. Digital Distribution"," $299.99 ",689,"GENEVA","AMERT","Analyst",23,48969,"Operations"
690,"Ninth","2020–present","Microsoft Xbox Series X","Optical media, digital distribution"," $499.99 ",690,"VITO","AKER","Analyst",23,45740,"Web"
691,"Ninth","2020–present","Microsoft Xbox Series S","Optical media, digital distribution"," $299.99 ",691,"JULIANA","APELIAN","Analyst",23,46601,"Web"
692,"Ninth","2020–present","Sony PlayStation 5 (Digital Edition)","Optical media, digital distribution"," $499.99 ",692,"MITCHELL","ACAL","Analyst",23,45949,"Finance"
693,"Ninth","2020–present","Sony PlayStation 5 (Disc Edition)","Optical media, digital distribution"," $399.99 ",693,"VALENTIN","ALBERGOTTI","Analyst",22,41861,"Finance"
694,"First","1972-1978","Magnavox Odyssey","Dedicated consoles"," $99.00 ",694,"SCOT","AILIFF","Analyst",23,42213,"Web"
695,"First","1972-1979","Home Pong","Dedicated consoles"," $98.95 ",695,"ADAN","AKIMA","Senior Analyst",28,56772,"Marketing"
696,"First","1972-1980","Coleco Telstar series","Dedicated consoles"," $50.00 ",696,"MADELINE","AMIRI","Analyst",25,46052,"Web"
697,"Second","1976-1984","Fairchild Channel F","Game cartridges"," $169.95 ",697,"ROSANNA","AQUIRRE","Analyst",22,43483,"Management"
698,"Second","1976-1985","Atari 2600","Game cartridges"," $199.00 ",698,"WALKER","ALEXNDER","Analyst",25,43860,"Web"
699,"Second","1976-1986","Mattel Intellivision","Game cartridges"," $299.00 ",699,"MARQUITA","ARANEO","Senior Analyst",28,61374,"Web"
700,"Second","1976-1987","Magnavox Odyssey 2","Game cartridges"," $199.00 ",700,"LUCINDA","ANDREU","Analyst",24,48095,"Operations"
701,"Second","1976-1988","ColecoVision","Game cartridges"," $199.00 ",701,"BLAINE","AGUALLO","Analyst",23,49592,"Management"
702,"Third","1983-1991","Nintendo Entertainment System","Game cartridges"," $180.00 ",702,"BENNETT","ALAMEDA","Analyst",24,46942,"Marketing"
703,"Third","1983-1992","Sega Master System","Game cartridges"," $199.99 ",703,"DELIA","ANDEBE","Analyst",24,42333,"Web"
704,"Third","1983-1993","Atari 7800","Game cartridges"," $140.00 ",704,"JACLYN","ANGLEY","Director",45,319141,"Web"
705,"Fourth","1987-1996","TurboGrafx-16","Game cartridges"," $199.00 ",705,"LAUREL","ANDRUSZKIEWIC","Associate",29,91596,"IT"
706,"Fourth","1987-1997","Sega Genesis","Game cartridges"," $189.99 ",706,"SOCORRO","ANKERSEN","Analyst",21,40586,"Web"
707,"Fourth","1987-1998","Neo Geo","Game cartridges"," $650.00 ",707,"PETE","ADDIEGO","Analyst",24,49530,"Finance"
708,"Fourth","1987-1999","Super Nintendo Entertainment System","Game cartridges"," $199.99 ",708,"BETH","ALYEA","Analyst",24,42583,"Management"
709,"Fourth","1987-2000","Game Gear","Game cartridges"," $149.99 ",709,"PHILLIS","ARJUNE","Associate",29,92453,"Management"
710,"Fourth","1987-2001","Game Boy","Game cartridges"," $89.95 ",710,"LASHONDA","ARCHBOLD","Associate",28,93659,"Management"
